vhvl-nterminal+cd20	vhvl-nterminal+cd20
34,0552589958534	-106,743846982718
38,3232582486235	-126,965843483806
22,1392342364416	-128,883840277791
21,8298759013414	-127,704811945558
15,9978983988985	-134,438558265567
32,0616163918749	-117,201496168971
26,4702509278432	-118,27258528769
29,8388194656	-96,3982885181904
24,6083720591851	-114,967984750867
15,682811205741	-110,031841486692
8,07488770550117	-111,51808142662
-10,1772540654056	-111,767171919346
32,7032484943047	-97,0417722910643
-6,79149895347655	-108,99396443367
-19,0684417705052	-106,764604523778
-5,3191824327223	-91,2877819091082
2,08823103550822	-92,7408097833395
27,2608333397657	-91,0137823671103
7,18118584854528	-116,927496626973
-9,48979109851644	-126,077420726419
-2,55787284905091	-146,992719098926
24,8776283878833	-96,1741070747376
16,0551869794726	-89,8679661005736
39,8986942144111	-70,737816259265
7,49627304170281	-103,563791692257
8,16654943441972	-102,359854310751
-7,89143970049918	-121,070701822639
27,6446668296121	-123,839757800102
29,139898782596	-85,1809133291245
25,7656013867818	-101,238947093487
24,1729788468219	-116,288164362311
23,8120607892051	-113,984077304602
25,6968550900929	-125,957026988268
47,8618069142103	-146,00881165266
38,7758380351588	-163,166995093226
76,9987789941952	-185,045443370938
80,5048401253298	-152,904466792941
101,53547805408	-136,057646468282
105,247778075282	-128,232053488493
145,074799290393	-93,2140817195177
148,013703473844	-124,819513738155
143,453532460146	-111,991353362799
126,799742087256	-111,671687230468
137,18616174534	-95,0199877917767
131,749475448858	-97,2451961934567
107,527863582131	-101,367643848062
116,762782770675	-95,5098657608032
127,899682834279	-110,276780471206
141,660399888176	-107,956087380648
78,2362123345956	-119,497280210257
92,0714045432396	-130,428201332688
126,381535449065	-102,081703260541
125,063898095861	-108,441813841462
124,02697478747	-112,456322282553
99,644954895135	-131,133957728744
115,548264862504	-121,680973529816
93,9218256957829	-153,058072596788
125,493562450167	-114,627561077476
110,999551564921	-120,871429428458
133,009824221488	-102,721035525203
108,295530561823	-120,248703196645
122,199469067156	-111,816990017891
124,084263368044	-79,3563473075628
123,282223240007	-111,239930376411
175,369000697974	-100,45016053319
168,385522725992	-94,9328061193228
199,68227429362	-52,2054836004973
196,084551433567	-57,3616567999125
196,995439864695	-72,4980557411909
207,605284987018	-62,2189214080572
180,70829640748	-110,629658669233
201,721747762058	-68,9194556623697
200,512958711945	-72,6309040039778
211,518095040228	-94,2685648053885
222,156584452838	-69,5380303859711
182,902449043468	-56,3237797468901
205,577269234695	-58,7980786412954
218,982797089033	-43,8526490777731
209,719233610202	-73,7310536801815
197,327713632025	-126,019299611449
240,443099372089	-103,35206477344
219,252053417731	-128,94196139276
233,482536832336	-126,59635925293
220,873320247978	-95,9872892051935
230,274376320187	-78,8955298960209
221,274340311997	-65,6812792569399
212,308677452151	-55,9086289256811
230,623836661689	-58,1047767698765
210,93948037643	-83,6531583070755
177,116302405484	-116,084740459919
219,486936598085	-85,716457888484
206,814702575095	-81,9801004976034
208,441698263399	-88,1949082911015
196,812116406858	-80,3444062620402
182,976924198214	-81,8721612840891
162,943107571453	-91,4247816801071
183,698760313448	-101,600128307939
206,218901337124	-119,625976964831
202,231616129167	-97,7558317035437
181,447319096886	-126,459359481931
184,443511860911	-124,956513509154
177,83240966266	-123,374788880348
190,980138904415	-67,9189421832562
175,993446226232	-87,1819402873516
195,798108530697	-84,8570956885815
204,483057345729	-66,1462481766939
205,422590067145	-90,4989953488112
183,486792565323	-89,8389055430889
184,185713248327	-78,2728036642075
195,288240163587	-97,0874388813973
234,066880354192	-81,2992531508207
214,118996598292	-62,6299207210541
215,545482254587	-65,1042196154595
216,255860653706	-46,584341481328
225,765765029006	-37,0898422002792
255,206366586033	-19,1553267240524
216,714169298299	-49,9346086084843
201,435304859187	-74,494931191206
185,835624368861	-73,8514474183321
201,223337111063	-68,3216384798288
197,098559309729	-89,1165431141853
191,793636748567	-86,3433356285095
206,889177729841	-66,1794602423906
201,962359800469	-77,9489860236645
191,873840761371	-37,30987213552
180,123952885624	-38,4598399102688
169,244851434603	3,93951345980167
148,363163815346	3,36245381832123
183,566996578127	36,6949132531881
178,749026951846	44,1385674774647
167,829823494423	31,3270131349564
185,778335788287	68,449799567461
189,645314977039	50,8183441907168
232,01594916964	50,8640107810497
224,53978940472	35,5324909538031
199,848411177285	30,6337112635374
178,067292843014	30,8786502480507
188,791715126485	46,6958965361118
201,303541123867	37,0727005004883
214,222116043326	59,2251483201981
238,976511709392	82,8638360798359
234,427798411809	25,3612958341837
202,443583877292	36,782094925642
227,54743988486	25,1786294728518
243,977804793511	22,0525437891483
224,012734463438	26,9347174465656
213,735163108446	10,5071994513273
