@TYPE	xy	xy	xy
@	subtitle	subtitle	subtitle
173,3600006	2,0867293	0,2380419	0,2643565
173,4000092	2,0961313	0,2349136	0,2693296
173,4400024	1,9960471	0,2425772	0,2701845
173,480011	2,0015264	0,2612857	0,2850877
173,5200043	1,8696533	0,2439582	0,2839038
173,5600128	1,8226314	0,2544428	0,2789725
173,6000061	1,8790905	0,2552305	0,2865594
173,6400146	1,9461253	0,2507841	0,280034
173,6800079	2,0505133	0,2497117	0,2847341
173,7200012	2,0004549	0,2536127	0,2801546
173,7600098	2,0818543	0,2536362	0,2974747
173,8000031	2,0084624	0,2475747	0,2749419
173,8400116	1,9691042	0,2609382	0,2770235
173,8800049	2,0311613	0,2534012	0,2721285
173,9200134	1,9685559	0,2578009	0,275832
173,9600067	2,0088227	0,2478115	0,2750829
174,0000153	1,9480678	0,2487279	0,2711514
174,0400085	1,9399326	0,2440194	0,2710582
174,0800018	2,0462296	0,2508156	0,2618327
174,1200104	1,9831069	0,2537589	0,2758837
174,1600037	2,0406282	0,2482838	0,2775818
174,2000122	2,0483234	0,2491332	0,2703702
174,2400055	2,1120396	0,2340062	0,2604955
174,280014	1,9916109	0,251289	0,2686361
174,3200073	2,0110683	0,2520829	0,261938
174,3600159	1,9571983	0,2364615	0,2584276
174,4000092	1,9638784	0,2466864	0,2591358
174,4400024	1,941209	0,2667707	0,284587
174,480011	1,9938284	0,25274	0,2738886
174,5200043	2,0069609	0,2452927	0,270705
174,5600128	1,9509965	0,2539834	0,2776075
174,6000061	1,940993	0,2477537	0,270176
174,6400146	1,8786799	0,2576695	0,275307
174,6800079	1,934935	0,2513213	0,2646746
174,7200012	1,9778522	0,2640433	0,2876295
174,7600098	1,985607	0,2646932	0,2885903
174,8000031	2,0431845	0,2578914	0,2849449
174,8400116	2,0842474	0,2450792	0,2601561
174,8800049	1,96612	0,2561832	0,2838395
174,9200134	1,997102	0,2714412	0,2901201
174,9600067	2,0003939	0,2692005	0,2850854
175,0000153	1,9653745	0,282932	0,296347
175,0400085	1,9291939	0,2761223	0,2913704
175,0800018	1,9260064	0,2737812	0,2796104
175,1200104	2,0168774	0,261268	0,2832723
175,1600037	1,9789047	0,2762177	0,2942528
175,2000122	1,9614195	0,2824731	0,2977617
175,2400055	2,0198891	0,2744281	0,288345
175,280014	2,0680826	0,2725866	0,2882789
175,3200073	2,0471742	0,2734691	0,2797584
175,3600159	1,9749113	0,2456172	0,2732716
175,4000092	2,0067263	0,2546084	0,2954468
175,4400024	2,039391	0,2389083	0,272853
175,480011	2,00264	0,2347395	0,2610029
175,5200043	2,1308892	0,2483783	0,2647578
175,5600128	2,144455	0,2279708	0,2620279
175,6000061	2,066185	0,2419822	0,2560938
175,6400146	2,1600642	0,2467634	0,2693804
175,6800079	2,1098142	0,2354916	0,2662546
175,7200012	2,1009443	0,2493611	0,2678655
175,7600098	2,0417106	0,2611898	0,2717801
175,8000031	1,9959472	0,2539837	0,2753784
175,8400116	1,9371341	0,252864	0,2718686
175,8800049	1,9182283	0,2309249	0,2576666
175,9200134	1,9376804	0,2266509	0,2666191
175,9600067	1,9369907	0,2491365	0,2645189
176,0000153	1,8635132	0,2316207	0,2665935
176,0400085	1,8932899	0,2464628	0,2536792
176,0800018	1,8790288	0,2454268	0,2583864
176,1200104	1,8648375	0,2495219	0,268431
176,1600037	1,9500525	0,2455999	0,2618136
176,2000122	1,9672201	0,2574752	0,2612269
176,2400055	1,8874146	0,2486904	0,2681331
176,280014	2,0357244	0,2435565	0,2613674
176,3200073	2,0825436	0,2405708	0,2506425
176,3600159	2,0381896	0,2557011	0,2768032
176,4000092	2,0209041	0,2574758	0,2724207
176,4400024	1,96743	0,2535799	0,2734516
176,480011	2,0248799	0,2424378	0,2601236
176,5200043	1,9804673	0,2463766	0,2580303
176,5600128	2,0469658	0,2548532	0,2763103
176,6000061	2,0999584	0,2481553	0,2675525
176,6400146	2,0665147	0,2549682	0,2764772
176,6800079	2,0093021	0,256904	0,2902045
176,7200012	2,0139844	0,2591692	0,2853505
176,7600098	2,0483613	0,2364739	0,2645002
176,8000031	2,0691836	0,2372469	0,2784829
176,8400116	2,1025159	0,2352306	0,2586913
176,8800049	2,0260372	0,2541026	0,2706435
176,9200134	2,0528178	0,2526228	0,2672052
176,9600067	2,0791166	0,2459676	0,262265
177,0000153	2,038532	0,2506711	0,2613239
177,0400085	1,9878538	0,2562921	0,265257
177,0800018	1,948487	0,2705674	0,2821724
177,1200104	1,9773276	0,2477374	0,2738845
177,1600037	1,9668444	0,2630355	0,2778171
177,2000122	2,0715113	0,2586566	0,2686291
177,2400055	2,0283716	0,2570478	0,2839048
177,280014	2,0122428	0,2578678	0,2724549
177,3200073	2,0095963	0,2397104	0,2568698
177,3600159	2,0448275	0,2635368	0,2768715
177,4000092	2,0956814	0,2489894	0,2676348
177,4400024	2,0473471	0,238629	0,2647386
177,480011	2,0760286	0,2378275	0,2579011
177,5200043	2,0136878	0,2460123	0,2703164
177,5600128	1,9963826	0,2288126	0,2580291
177,6000061	2,0360734	0,2318779	0,2622384
177,6400146	2,0356603	0,2488762	0,263365
177,6800079	2,0493577	0,2447776	0,2707363
177,7200012	2,0559177	0,2357163	0,2758988
177,7600098	2,0114682	0,2536573	0,268838
177,8000031	2,0250053	0,2446944	0,2639757
177,8400116	1,9935452	0,2555919	0,2660697
177,8800049	1,9579079	0,2651245	0,282804
177,9200134	2,0828261	0,2623762	0,2789426
177,9600067	2,0637555	0,2678076	0,2808403
178,0000153	2,0695009	0,2746289	0,2918647
178,0400085	2,0701282	0,2619805	0,2906797
178,0800018	2,1111515	0,2500923	0,268914
178,1200104	2,0515425	0,2557938	0,2819032
178,1600037	2,0121522	0,2496679	0,2745893
178,2000122	1,9609692	0,2477471	0,2758693
178,2400055	1,9864676	0,2367192	0,2681493
178,280014	1,9862677	0,2553923	0,2640776
178,3200073	1,9927051	0,2453678	0,2648673
178,3600159	1,9603621	0,2533008	0,265883
178,4000092	1,9471434	0,2511485	0,2658748
178,4400024	1,9815147	0,2427402	0,26139
178,480011	1,9367412	0,242173	0,2767387
178,5200043	1,900763	0,2561302	0,2868517
178,5600128	2,0173006	0,2471234	0,2834545
178,6000061	2,0284643	0,2572401	0,2971284
178,6400146	2,045588	0,2487612	0,2924348
178,6800079	1,910373	0,2582366	0,2788759
178,7200012	1,9568228	0,2617891	0,2842548
178,7600098	1,9062096	0,2621016	0,2832122
178,8000031	1,9973161	0,2545401	0,2705711
178,8400116	1,8275521	0,2501763	0,2866693
178,8800049	1,9472749	0,2457775	0,2531781
178,9200134	1,9352748	0,2548067	0,261344
178,9600067	2,0422869	0,250466	0,2688092
179,0000153	1,9809871	0,2544643	0,2736347
179,0400085	1,9708287	0,250936	0,2706654
179,0800018	1,9880133	0,2537499	0,2922171
179,1200104	2,0426848	0,2716002	0,2945902
179,1600037	2,035682	0,2579285	0,2776515
179,2000122	1,8872321	0,2680227	0,2788751
179,2400055	1,8161023	0,2483207	0,2809161
179,280014	1,9845554	0,2395653	0,2739487
179,3200073	1,9384321	0,2464687	0,2530384
179,3600159	1,935519	0,2563944	0,2582329
179,4000092	1,9913734	0,2451009	0,2652798
179,4400024	1,9427973	0,2496062	0,2643784
179,480011	1,9501529	0,2529775	0,2563363
179,5200043	1,954576	0,2695719	0,2680103
179,5600128	1,9767776	0,2497453	0,2601535
179,6000061	2,0015869	0,2488011	0,2608295
179,6400146	1,93309	0,2679898	0,2734926
179,6800079	1,9158472	0,2641352	0,2854633
179,7200012	1,9705949	0,2627258	0,2727999
179,7600098	2,0332706	0,2477264	0,2561429
179,8000031	2,0073135	0,2468644	0,257393
179,8400116	1,9514953	0,2557818	0,2643017
179,8800049	1,9847075	0,2576184	0,270039
179,9200134	1,9961634	0,2285065	0,2484085
179,9600067	1,9171867	0,2477881	0,2535943
180,0000153	1,9882644	0,2449856	0,258864
180,0400085	1,9902058	0,2480921	0,2776316
180,0800018	1,9610715	0,2394053	0,2701593
180,1200104	2,0000744	0,2320663	0,2493887
180,1600037	1,9742192	0,2453731	0,2547781
180,2000122	1,9058007	0,2433397	0,2505754
180,2400055	1,9065861	0,2300289	0,2556195
180,280014	1,8499041	0,2599166	0,2704644
180,3200073	1,7616032	0,2392333	0,2444576
180,3600159	1,8407139	0,2457251	0,2535562
180,4000092	1,7898164	0,2313971	0,2401229
180,4400024	1,7808698	0,2334452	0,2375089
180,480011	1,8680701	0,2397961	0,2468795
180,5200043	1,9323736	0,2446813	0,2506521
180,5600128	2,0113893	0,2557875	0,2557753
180,6000061	2,0214462	0,2406691	0,2539637
180,6400146	1,9719733	0,2308933	0,2530681
180,6800079	1,9956332	0,2336467	0,2567708
180,7200012	1,9692734	0,2455942	0,2604492
180,7600098	2,030349	0,2365088	0,2550727
180,8000031	1,9731125	0,2607405	0,2696999
180,8400116	1,8739136	0,2293689	0,2543718
180,8800049	1,843464	0,2466902	0,2564932
180,9200134	1,930235	0,2402646	0,2524337
180,9600067	2,0060034	0,2491785	0,2541647
181,0000153	1,9334431	0,2519253	0,2584167
181,0400085	1,9395378	0,2304307	0,2474607
181,0800018	1,9596952	0,2366488	0,2479888
181,1200104	1,9083699	0,2399424	0,2431332
181,1600037	1,9714707	0,2386525	0,2395661
181,2000122	1,902596	0,247862	0,2536761
181,2400055	1,9280903	0,2258337	0,2488501
181,280014	1,9023334	0,2369108	0,2600844
181,3200073	1,9549421	0,2442534	0,2549559
181,3600159	2,0190735	0,2307951	0,2432221
181,4000092	1,9169002	0,2451005	0,2592345
181,4400024	1,9262122	0,248414	0,2522889
181,480011	1,9795835	0,2545256	0,2644779
181,5200043	1,979336	0,2375114	0,2620876
181,5600128	2,0146663	0,2376462	0,2485106
181,6000061	2,0596943	0,2348035	0,2424058
181,6400146	2,0538208	0,2218529	0,2399471
181,6800079	2,0109708	0,2302999	0,262232
181,7200012	1,9743638	0,229758	0,2524885
181,7600098	1,9960835	0,225397	0,243668
181,8000031	1,9934069	0,2237017	0,2516142
181,8400116	1,9608819	0,2326227	0,2532396
181,8800049	1,9319646	0,2253932	0,237493
181,9200134	1,8892573	0,249134	0,2546591
181,9600067	1,8619109	0,2369579	0,2453396
182,0000153	1,7824388	0,2299406	0,2484379
182,0400085	1,7518284	0,2349487	0,2474898
182,0800018	1,8087399	0,2173322	0,2403556
182,1200104	1,7333927	0,2336721	0,2439456
182,1600037	1,7885696	0,2370163	0,2560734
182,2000122	1,7723507	0,2428568	0,2482509
182,2400055	1,7855365	0,229471	0,2455587
182,280014	1,9379578	0,2510867	0,2589753
182,3200073	2,0536644	0,2346128	0,2524682
182,3600159	2,0270715	0,2384973	0,241829
182,4000092	2,1317406	0,2273657	0,2375418
182,4400024	2,1732483	0,2337068	0,2433721
182,480011	2,0272524	0,2463128	0,2492412
182,5200043	2,0229042	0,2308305	0,2411886
182,5600128	2,0164957	0,2342265	0,2403264
182,6000061	2,0218384	0,2385511	0,2480857
182,6400146	1,9419962	0,2404981	0,2525931
182,6800079	2,0577984	0,2298594	0,2482123
182,7200012	2,0727906	0,2283606	0,2500558
182,7600098	1,9835247	0,2398252	0,2609479
182,8000031	2,0582182	0,2329631	0,2434247
182,8400116	2,0465853	0,2364908	0,241708
182,8800049	2,0004053	0,2363753	0,2482535
182,9200134	1,9512486	0,2296085	0,2485263
182,9600067	1,8702995	0,2310569	0,2435963
183,0000153	2,0163827	0,2397546	0,251797
183,0400085	2,0462065	0,218653	0,2464363
183,0800018	2,0999706	0,2275057	0,2603759
183,1200104	1,982007	0,2275011	0,2398015
183,1600037	1,9964623	0,221117	0,2417176
183,2000122	2,0218096	0,2176598	0,236803
183,2400055	2,018764	0,2299289	0,2559485
183,280014	2,1607604	0,224353	0,2484569
183,3200073	2,1019681	0,2253135	0,253424
183,3600159	2,1137345	0,2329627	0,2479697
183,4000092	2,1681695	0,2233497	0,2367508
183,4400024	2,1228232	0,2152127	0,2460127
183,480011	2,0803208	0,2406564	0,2598976
183,5200043	2,0413358	0,2320066	0,2406425
183,5600128	2,1089275	0,23668	0,2427048
183,6000061	2,1384983	0,2278502	0,2482351
183,6400146	2,0926919	0,2215339	0,2448898
183,6800079	2,0785377	0,2205107	0,2383716
183,7200012	2,0627193	0,2198958	0,2338791
183,7600098	2,0674479	0,2260979	0,2418474
183,8000031	2,1105947	0,2255875	0,2383694
183,8400116	2,1235125	0,2190535	0,2371534
183,8800049	2,1224787	0,2085134	0,2254464
183,9200134	2,0032046	0,2158571	0,2424978
183,9600067	2,0309548	0,2281734	0,2413235
184,0000153	2,095854	0,2227555	0,2372754
184,0400085	2,0086753	0,2242498	0,2438039
184,0800018	2,0031605	0,2472843	0,2442268
184,1200104	2,0443347	0,2211836	0,238208
184,1600037	2,0348439	0,2254334	0,2403086
184,2000122	2,0097866	0,2252048	0,2364934
184,2400055	2,0338295	0,2304411	0,2429212
184,280014	2,0745115	0,2374304	0,2511073
184,3200073	2,0540893	0,2432614	0,2504256
184,3600159	1,970809	0,2348376	0,251917
184,4000092	2,0855978	0,236437	0,24084
184,4400024	2,1069939	0,2333867	0,2474263
184,480011	2,0879035	0,225559	0,2483547
184,5200043	2,0724828	0,2352653	0,2480276
184,5600128	2,0916169	0,2316051	0,2520355
184,6000061	2,1307602	0,2331762	0,2626155
184,6400146	2,084312	0,2319916	0,2493321
184,6800079	2,1318521	0,2394172	0,2478583
184,7200012	2,0228269	0,248427	0,2628046
184,7600098	2,0368967	0,258342	0,2622257
184,8000031	1,9968271	0,2358229	0,2541306
184,8400116	2,0995004	0,2400728	0,2532352
184,8800049	2,0284677	0,2318009	0,2423792
184,9200134	2,0201001	0,2193853	0,2477179
184,9600067	1,9679012	0,232202	0,2487756
185,0000153	2,039901	0,226383	0,2512055
185,0400085	2,0536547	0,2391814	0,2539595
185,0800018	2,0115063	0,2363714	0,2512163
185,1200104	1,9635262	0,2442225	0,2502281
185,1600037	2,0319369	0,2625672	0,2615126
185,2000122	1,96583	0,2488202	0,2537349
185,2400055	1,9808737	0,2420197	0,2473774
185,280014	1,983677	0,24795	0,2455674
185,3200073	1,8949165	0,2513639	0,2419563
185,3600159	1,8759494	0,2472209	0,2427164
185,4000092	2,0125971	0,2412115	0,2523277
185,4400024	1,9859242	0,2600406	0,2611071
185,480011	2,0382829	0,2525013	0,2607059
185,5200043	2,0621054	0,2639378	0,2589923
185,5600128	2,094903	0,2423043	0,2628317
185,6000061	2,02811	0,255317	0,2636246
185,6400146	2,0345223	0,2431206	0,261027
185,6800079	1,9957087	0,2511464	0,2659527
185,7200012	1,9847775	0,2391303	0,2546733
185,7600098	1,9815682	0,2386657	0,2529579
185,8000031	1,9326526	0,2402546	0,2719651
185,8400116	1,9716095	0,2593913	0,2642696
185,8800049	2,0298183	0,2521307	0,2570467
185,9200134	1,9684323	0,2639182	0,268253
185,9600067	1,9357557	0,2709692	0,2766153
186,0000153	1,9489124	0,2618487	0,2648887
186,0400085	2,0269821	0,2511777	0,2679313
186,0800018	1,9997334	0,2613076	0,2808559
186,1200104	2,0041714	0,2648541	0,286757
186,1600037	2,0387328	0,2765784	0,2789091
186,2000122	2,0293503	0,2637793	0,2794903
186,2400055	2,0432305	0,2508091	0,2658589
186,280014	1,9968345	0,242693	0,2570777
186,3200073	2,0646656	0,2590691	0,2653863
186,3600159	2,0871489	0,2564619	0,2638963
186,4000092	2,1507657	0,2686779	0,261832
186,4400024	2,0625799	0,2619822	0,2653432
186,480011	2,0650494	0,2476992	0,2550251
186,5200043	1,9427665	0,2699741	0,2694331
186,5600128	2,0770915	0,2594877	0,2595358
186,6000061	2,0811422	0,2621986	0,2722928
186,6400146	2,0250514	0,2614436	0,2712461
186,6800079	1,992949	0,2632478	0,2536964
186,7200165	1,9872324	0,2652782	0,2882025
186,7600098	1,9367621	0,2777652	0,2838879
186,8000031	2,0231719	0,2738622	0,2625826
186,8400116	2,0277116	0,2749041	0,2721692
186,8800049	1,985973	0,2683537	0,2652337
186,9200134	1,9805698	0,2691667	0,2681175
186,9600067	1,958427	0,2727208	0,2671956
187,0000153	2,0086958	0,2665966	0,2618079
187,0400085	2,0090921	0,2591453	0,2527367
187,0800018	2,0170889	0,2742104	0,261422
187,1200104	2,0441637	0,2580938	0,2544547
187,1600037	2,0120356	0,2628082	0,2578214
187,2000122	1,9832547	0,2437721	0,2431954
187,2400055	2,0263646	0,2545679	0,2539109
187,280014	2,0106299	0,2716838	0,2678407
187,3200073	2,05549	0,2499328	0,2484112
187,3600159	2,0733445	0,2646609	0,2561685
187,4000092	2,0364189	0,2521928	0,2574313
187,4400024	2,0325973	0,2544564	0,2528704
187,480011	2,043901	0,272937	0,2669442
187,5200043	2,0558062	0,2612353	0,2622488
187,5600128	1,9170775	0,2605039	0,2707529
187,6000061	2,0514464	0,2773278	0,2782049
187,6400146	2,0194776	0,2827913	0,2740057
187,6800079	1,985984	0,2642812	0,272609
187,7200165	2,0306196	0,2726937	0,2734235
187,7600098	2,0150139	0,2688226	0,2527399
187,8000031	2,0529804	0,2686204	0,2624443
187,8400116	2,0352404	0,2897341	0,2781585
187,8800049	2,0203545	0,2698263	0,2673925
187,9200134	2,0353191	0,2760092	0,2706988
187,9600067	1,9996234	0,2641308	0,2554637
188,0000153	1,997317	0,2697318	0,2545329
188,0400085	2,015527	0,2690578	0,2566742
188,0800018	2,0083792	0,2599709	0,2482694
188,1200104	2,0794575	0,2466965	0,2526416
188,1600037	1,9725816	0,2517942	0,2533227
188,2000122	2,0335886	0,2506789	0,2493129
188,2400055	1,9777659	0,2601222	0,2517312
188,280014	2,0470798	0,2468148	0,2454358
188,3200073	2,0422606	0,2354559	0,2503612
188,3600159	2,0554895	0,2599784	0,2591621
188,4000092	2,011595	0,2563925	0,2653139
188,4400024	2,0761361	0,2432316	0,2655777
188,480011	2,0228965	0,246671	0,2744314
188,5200043	2,1206524	0,2409672	0,2546555
188,5600128	2,0644915	0,2399556	0,2533979
188,6000061	2,0363941	0,2564789	0,256843
188,6400146	1,9827648	0,2626195	0,2649819
188,6800079	2,0381577	0,2463921	0,2471734
188,7200165	1,9953283	0,249201	0,251753
188,7600098	2,0386269	0,2498775	0,2482869
188,8000031	2,0729461	0,2527768	0,2496983
188,8400116	2,1119411	0,2335941	0,2423811
188,8800049	2,0769725	0,2299075	0,2370677
188,9200134	2,0375292	0,2412658	0,249897
188,9600067	2,0435116	0,2291196	0,239739
189,0000153	1,9973748	0,2425754	0,2508219
189,0400085	1,9910027	0,2359676	0,2409513
189,0800018	2,072845	0,2411015	0,243384
189,1200104	2,0484447	0,2283148	0,2401645
189,1600037	1,9750794	0,2417962	0,249364
189,2000122	2,0166018	0,2482833	0,2494249
189,2400055	2,0217252	0,2474684	0,2528205
189,280014	2,097688	0,2362757	0,2505496
189,3200073	2,1250334	0,2445092	0,2667062
189,3600159	2,0674081	0,2459597	0,2582588
189,4000092	2,0754778	0,2709883	0,2724594
189,4400024	2,1348543	0,2586519	0,2651181
189,480011	2,0330696	0,2602861	0,2628108
189,5200043	2,0725853	0,2542912	0,2601415
189,5600128	2,0311589	0,2405264	0,2566155
189,6000061	2,0580778	0,2572887	0,2569057
189,6400146	1,9324888	0,2468763	0,2562268
189,6800079	1,9808184	0,2569523	0,2444103
189,7200165	2,0216043	0,2449864	0,2438626
189,7600098	2,0101051	0,2469584	0,2496266
189,8000031	1,9716104	0,2724185	0,2667633
189,8400116	2,0420923	0,2840359	0,2669234
189,8800049	2,0972714	0,2635095	0,2588288
189,9200134	2,0864043	0,2529568	0,2548856
189,9600067	2,0878944	0,2595618	0,2515028
190,0000153	2,1307845	0,2411561	0,2640019
190,0400085	2,1124887	0,2388559	0,258047
190,0800018	2,0869029	0,2575228	0,261162
190,1200104	2,0492604	0,2640955	0,2607552
190,1600037	2,0378485	0,2524278	0,2542901
190,2000122	2,0314708	0,2699516	0,2601826
190,2400055	2,0849326	0,2567698	0,2600704
190,280014	2,0249057	0,259731	0,2572332
190,3200073	1,9963694	0,2627832	0,2805469
190,3600159	2,0236273	0,2595537	0,2582933
190,4000092	2,0008028	0,2504025	0,2475696
190,4400024	1,9894959	0,231322	0,2438875
190,480011	2,0165143	0,2509097	0,2531319
190,5200043	1,9964696	0,2598968	0,257083
190,5600128	2,0603626	0,2567394	0,2600378
190,6000061	2,0559378	0,2654987	0,2676108
190,6400146	2,1209528	0,2732117	0,2728578
190,6800079	2,1226928	0,2729952	0,2680551
190,7200165	2,1186914	0,2679309	0,2662877
190,7600098	2,0571601	0,2584417	0,2594922
190,8000031	2,0761023	0,2655192	0,2562565
190,8400116	2,1060624	0,2720591	0,2645271
190,8800049	2,0800266	0,2493349	0,2525502
190,9200134	2,0080986	0,2419619	0,2468245
190,9600067	1,9859937	0,2493453	0,2557385
191,0000153	1,9779165	0,2682309	0,2583926
191,0400085	1,9145346	0,2609856	0,2545804
191,0800018	1,9925194	0,2645122	0,2543903
191,1200104	1,9807625	0,2703944	0,2606393
191,1600037	1,9803803	0,2701703	0,2590407
191,2000122	2,0664017	0,2597003	0,2479758
191,2400055	2,0069089	0,2714846	0,2563378
191,280014	2,0128775	0,2576902	0,2535631
191,3200073	2,0672212	0,256225	0,2491827
191,3600159	1,926254	0,2636535	0,255618
191,4000092	1,9121133	0,2544157	0,2473197
191,4400024	1,9491961	0,2634922	0,2585462
191,480011	1,9393402	0,2696158	0,2641058
191,5200043	1,9304564	0,2725789	0,2633789
191,5600128	1,9305319	0,2645141	0,2568873
191,6000061	2,0073426	0,2801171	0,2710785
191,6400146	1,9488786	0,2555142	0,2648717
191,6800079	2,0023487	0,2674538	0,2607686
191,7200165	1,9953915	0,2383631	0,245462
191,7600098	2,0467353	0,2645909	0,2521818
191,8000031	1,9689587	0,2598643	0,2604186
191,8400116	1,9853709	0,2545297	0,2603712
191,8800049	2,0486503	0,2687026	0,266251
191,9200134	1,9758476	0,248361	0,2427103
191,9600067	1,9593002	0,268287	0,2574419
192,0000153	2,0350242	0,2732827	0,2601762
192,0400085	1,9780481	0,2652296	0,2515762
192,0800018	2,0525067	0,2592743	0,250148
192,1200104	2,0442662	0,2681783	0,2655455
192,1600037	2,032264	0,2737124	0,2524727
192,2000122	1,994069	0,2650803	0,2542975
192,2400055	2,0414493	0,2578809	0,2479772
192,280014	1,9909978	0,269743	0,2577028
192,3200073	1,9931964	0,2599477	0,2561976
192,3600159	2,0146017	0,252628	0,2570562
192,4000092	2,0791616	0,2726114	0,2601254
192,4400024	2,0834122	0,270754	0,2614005
192,480011	1,9809229	0,2770999	0,2642522
192,5200043	1,807269	0,271548	0,2632019
192,5600128	2,0395138	0,2665139	0,2624628
192,6000061	2,0356803	0,2698567	0,2599782
192,6400146	1,9124157	0,2782093	0,2683975
192,6800079	2,01579	0,2820497	0,2674291
192,7200165	2,0252309	0,2687555	0,2653247
192,7600098	1,9815419	0,2741682	0,2688361
192,8000031	1,9406401	0,2673841	0,2683181
192,8400116	1,9861504	0,2700717	0,2736124
192,8800049	1,9284008	0,2564994	0,2762475
192,9200134	1,9841012	0,2553017	0,2534344
192,9600067	2,0024564	0,273555	0,2667566
193,0000153	1,9721632	0,2613523	0,2699717
