@TYPE	xy
@	subtitle
311,5600281	0,9652645
311,6000061	1,0106151
311,6400146	0,9666145
311,6800232	0,9385164
311,7200012	0,9639531
311,7600098	0,9483496
311,8000183	0,986465
311,8400269	1,0527021
311,8800049	1,1213861
311,9200134	1,0227177
311,960022	0,9911099
312	1,0109354
312,0400085	1,0391781
312,0800171	1,0675995
312,1200256	0,9907429
312,1600037	1,0134196
312,2000122	1,05283
312,2400208	1,0440613
312,2800293	1,0353757
312,3200073	1,0099467
312,3600159	1,0374515
312,4000244	1,0856297
312,4400024	1,0807408
312,480011	1,1032453
312,5200195	1,0842558
312,5600281	1,102327
312,6000061	1,099629
312,6400146	1,1510161
312,6800232	1,1107199
312,7200012	1,0983037
312,7600098	1,089183
312,8000183	1,0585905
312,8400269	1,0635861
312,8800049	1,0394942
312,9200134	1,0865406
312,960022	1,0523939
313	1,1067202
313,0400085	1,0832735
313,0800171	1,0791882
313,1200256	1,072796
313,1600037	1,0307529
313,2000122	0,9799008
313,2400208	0,9528893
313,2800293	1,0009921
313,3200073	1,001654
313,3600159	0,9798011
313,4000244	1,053213
313,4400024	0,9524223
313,480011	1,0333414
313,5200195	1,0484568
313,5600281	0,9823509
313,6000061	1,0391722
313,6400146	0,9739547
313,6800232	0,9435066
313,7200012	0,9526792
313,7600098	0,9711085
313,8000183	0,9608765
313,8400269	0,9949848
313,8800049	1,027294
313,9200134	0,9790341
313,960022	1,0559707
314	1,0395011
314,0400085	1,0069602
314,0800171	1,0477853
314,1200256	1,0170064
314,1600037	0,9769189
314,2000122	0,9690986
314,2400208	0,962306
314,2800293	0,9823111
314,3200073	1,0482931
314,3600159	1,0176592
314,4000244	1,0028582
314,4400024	0,9886883
314,480011	0,946934
314,5200195	0,9898635
314,5600281	0,9768077
314,6000061	0,9454297
314,6400146	1,0393212
314,6800232	1,0231375
314,7200012	1,0393414
314,7600098	1,0339689
314,8000183	0,9899264
314,8400269	1,12734
314,8800049	1,0942239
314,9200134	1,0313205
314,960022	1,0464554
315	0,9728188
315,0400085	0,9940045
315,0800171	1,0276334
315,1200256	1,0308253
315,1600037	0,9743079
315,2000122	0,9289173
315,2400208	0,9915764
315,2800293	0,9510541
315,3200073	0,9301661
315,3600159	0,9103335
315,4000244	0,9543635
315,4400024	0,9285642
315,480011	0,9801555
315,5200195	0,9389015
315,5600281	0,9429466
315,6000061	0,9365229
315,6400146	1,0067554
315,6800232	1,0022554
315,7200012	0,9652986
315,7600098	0,9843215
315,8000183	0,9701317
315,8400269	0,9826188
315,8800049	0,9775575
315,9200134	1,0223297
315,960022	0,9948456
316	0,9476945
316,0400085	1,0429198
316,0800171	1,0482267
316,1200256	1,0355387
316,1600037	1,0682254
316,2000122	1,1068165
316,2400208	1,0201439
316,2800293	1,040405
316,3200073	1,0164515
316,3600159	0,9749342
316,4000244	0,9425061
316,4400024	0,9516826
316,480011	0,9570452
316,5200195	0,9618199
316,5600281	0,986946
316,6000061	0,9331095
316,6400146	0,8983243
316,6800232	0,9696545
316,7200012	1,0358647
316,7600098	1,0049524
316,8000183	1,0392715
316,8400269	1,01164
316,8800049	0,9648135
316,9200134	0,9908004
316,960022	1,0516409
317	1,010047
317,0400085	0,9813672
317,0800171	0,9742323
317,1200256	0,9366048
317,1600037	0,9562775
317,2000122	1,0185807
317,2400208	1,0015566
317,2800293	1,0287975
317,3200073	1,0398011
317,3600159	1,0605072
317,4000244	1,1117065
317,4400024	1,1146942
317,480011	1,1127687
317,5200195	1,0706204
317,5600281	1,1270663
317,6000061	1,0414634
317,6400146	1,0193368
317,6800232	1,0345193
317,7200012	0,9639257
317,7600098	0,9388315
317,8000183	1,0082028
317,8400269	0,9503955
317,8800049	0,9791614
317,9200134	1,0309356
317,960022	0,9872146
318	1,0491415
318,0400085	0,9804553
318,0800171	1,0153074
318,1200256	0,9894707
318,1600037	0,9646905
318,2000122	0,9745096
318,2400208	0,9326501
318,2800293	1,0365671
318,3200073	1,0636369
318,3600159	0,977071
318,4000244	1,0615485
318,4400024	1,002038
318,480011	0,9777834
318,5200195	0,9583825
318,5600281	1,0178555
318,6000061	1,0255646
318,6400146	0,9198219
318,6800232	0,9548969
318,7200012	0,9106465
318,7600098	0,9391449
318,8000183	1,057868
318,8400269	1,041519
318,8800049	0,9985253
318,9200134	1,0010484
318,960022	0,9784001
319	1,0263422
319,0400085	1,0923166
319,0800171	1,0584139
319,1200256	1,0914202
319,1600037	1,0251921
319,2000122	1,0483739
319,2400208	1,0051984
319,2800293	0,9897023
319,3200073	1,026301
319,3600159	0,9297135
319,4000244	0,9279891
319,4400024	0,9464899
319,480011	0,9492617
319,5200195	0,9771339
319,5600281	0,9972495
319,6000061	0,9818658
319,6400146	1,0416828
319,6800232	1,0900182
319,7200012	1,0401349
319,7600098	1,045755
319,8000183	1,0753871
319,8400269	1,0853188
319,8800049	1,113843
319,9200134	1,0544088
319,960022	1,0341849
320	0,9862846
320,0400085	1,0384688
320,0800171	1,0543097
320,1200256	1,0253487
320,1600037	1,063897
320,2000122	1,0343655
320,2400208	1,0088927
320,2800293	0,9988766
320,3200073	0,9969576
320,3600159	1,026521
320,4000244	1,073858
320,4400024	1,0327764
320,480011	1,1035072
320,5200195	1,0783589
320,5600281	1,0482481
320,6000061	1,0846342
320,6400146	1,0483694
320,6800232	1,1126716
320,7200012	1,0422031
320,7600098	1,0390499
320,8000183	1,0780495
320,8400269	1,1222373
320,8800049	1,1580889
320,9200134	1,1255652
320,960022	1,1703982
321	1,1694803
321,0400085	1,1460595
321,0800171	1,1142148
321,1200256	1,1085829
321,1600037	1,0968852
321,2000122	1,0602058
321,2400208	1,0542685
321,2800293	1,095981
321,3200073	1,0244569
321,3600159	1,0218511
321,4000244	1,0271821
321,4400024	1,0228406
321,480011	1,0011646
321,5200195	1,0022179
321,5600281	0,9967157
321,6000061	1,0198661
321,6400146	1,0353965
321,6800232	1,0182737
321,7200012	1,0267824
321,7600098	1,0713053
321,8000183	1,0925601
321,8400269	1,1332153
321,8800049	1,0670102
321,9200134	1,1284662
321,960022	1,1526958
322,0000305	1,1064466
322,0400085	1,1112248
322,0800171	1,0939443
322,1200256	1,072394
322,1600037	1,1037554
322,2000122	1,0968518
322,2400208	1,1157111
322,2800293	1,1006935
322,3200073	1,0913788
322,3600159	1,1372333
322,4000244	1,0346383
322,4400024	0,9351125
322,480011	0,9945762
322,5200195	0,9640189
322,5600281	0,985154
322,6000061	0,9556895
322,6400146	0,953953
322,6800232	0,9508337
322,7200012	0,9957853
322,7600098	0,9967332
322,8000183	1,0711266
322,8400269	0,9818602
322,8800049	0,9808343
322,9200134	1,0252111
322,960022	1,105593
323,0000305	1,1537311
323,0400085	1,077369
323,0800171	1,071709
323,1200256	1,0952121
323,1600037	1,0698636
323,2000122	1,0309138
323,2400208	1,0982292
323,2800293	1,1615816
323,3200073	1,1891385
323,3600159	1,1711594
323,4000244	1,0854632
323,4400024	1,1492732
323,480011	1,1900735
323,5200195	1,0306749
323,5600281	1,0327728
323,6000061	1,083715
323,6400146	1,1605558
323,6800232	1,1664494
323,7200012	1,1726515
323,7600098	1,1361078
323,8000183	1,0750875
323,8400269	1,0953056
323,8800049	1,0654227
323,9200134	0,9812008
323,960022	0,9734706
324,0000305	0,9651237
324,0400085	0,9709381
324,0800171	1,0651257
324,1200256	1,0902795
324,1600037	1,0701698
324,2000122	1,1798576
324,2400208	1,1028626
324,2800293	1,0624661
324,3200073	1,0293738
324,3600159	1,0354329
324,4000244	1,0415527
324,4400024	1,0547335
324,480011	1,0751317
324,5200195	1,2106634
324,5600281	1,1566564
324,6000061	1,101293
324,6400146	1,0279455
324,6800232	1,0593733
324,7200012	1,027193
324,7600098	1,0724473
324,8000183	1,1032183
324,8400269	1,0735334
324,8800049	1,0756291
324,9200134	1,0423027
324,960022	1,0637898
325,0000305	1,0357183
325,0400085	1,0706517
325,0800171	1,026656
325,1200256	1,0420254
325,1600037	1,0947213
325,2000122	1,1145955
325,2400208	1,0168142
325,2800293	1,0155221
325,3200073	1,0502073
325,3600159	1,0161902
325,4000244	1,0711182
325,4400024	1,0582905
325,480011	1,089022
325,5200195	1,0464433
325,5600281	1,0749669
325,6000061	1,0962958
325,6400146	1,1084936
325,6800232	1,0536057
325,7200012	1,012527
325,7600098	1,0067078
325,8000183	1,0973545
325,8400269	1,0472182
325,8800049	1,0166029
325,9200134	1,1088964
325,960022	1,1172934
326,0000305	1,0940717
326,0400085	1,0545763
326,0800171	1,0431939
326,1200256	1,0609268
326,1600037	1,0942396
326,2000122	1,0628287
326,2400208	1,1095595
326,2800293	1,064443
326,3200073	1,034323
326,3600159	1,0996883
326,4000244	1,0839739
326,4400024	1,0226599
326,480011	1,0595056
326,5200195	1,0862641
326,5600281	1,1363008
326,6000061	1,1278754
326,6400146	1,1992276
326,6800232	1,1584487
326,7200012	1,1052097
326,7600098	1,1412327
326,8000183	1,1393933
326,8400269	1,054208
326,8800049	1,1397316
326,9200134	1,0922893
326,960022	1,1481138
327,0000305	1,1760799
327,0400085	1,1290019
327,0800171	1,1029041
327,1200256	1,1254865
327,1600037	1,1107072
327,2000122	1,0391947
327,2400208	1,0933906
327,2800293	1,0301211
327,3200073	1,1222372
327,3600159	1,0813098
327,4000244	1,1098204
327,4400024	1,0471927
327,480011	1,0319912
327,5200195	1,1088767
327,5600281	1,1267064
327,6000061	1,0482138
327,6400146	1,1375152
327,6800232	1,0263326
327,7200012	1,0948719
327,7600098	1,0282867
327,8000183	1,1167593
327,8400269	1,0400088
327,8800049	1,0770956
327,9200134	1,0809264
327,960022	1,0735555
328,0000305	1,047157
328,0400085	1,0751225
328,0800171	1,0559845
328,1200256	1,009297
328,1600037	1,0577157
328,2000122	0,9679179
328,2400208	0,9928295
328,2800293	0,9936459
328,3200073	0,9562036
328,3600159	0,9414186
328,4000244	0,9190893
328,4400024	0,9672707
328,480011	0,9184299
328,5200195	0,9364346
328,5600281	0,9647096
328,6000061	0,9313069
328,6400146	0,983886
328,6800232	1,027577
328,7200012	1,0592372
328,7600098	1,0571038
328,8000183	1,0272764
328,8400269	0,9931509
328,8800049	0,9426264
328,9200134	1,0063734
328,960022	1,0443168
329,0000305	1,0486845
329,0400085	0,9794413
329,0800171	1,1167235
329,1200256	1,0015892
329,1600037	1,0118705
329,2000122	1,0182121
329,2400208	1,0308228
329,2800293	1,0994794
329,3200073	1,0708859
329,3600159	1,0973225
329,4000244	1,0837239
329,4400024	1,0160741
329,480011	1,0486486
329,5200195	0,996935
329,5600281	1,0265896
329,6000061	1,1035348
329,6400146	1,1033435
329,6800232	1,0676569
329,7200012	1,072899
329,7600098	1,1532106
329,8000183	1,0740821
329,8400269	1,1203437
329,8800049	1,0696758
329,9200134	1,078964
329,960022	1,1092141
330,0000305	1,1152532
330,0400085	1,0904188
330,0800171	1,0963212
330,1200256	1,0615726
330,1600037	1,1107203
330,2000122	1,0232841
330,2400208	1,0770143
330,2800293	1,1094073
330,3200073	1,1194088
330,3600159	1,056309
330,4000244	1,1261747
330,4400024	1,119464
330,480011	1,1466817
330,5200195	1,1575464
330,5600281	1,2368746
330,6000061	1,1462357
330,6400146	1,0746346
330,6800232	0,9955879
330,7200012	1,0545486
330,7600098	0,9941798
330,8000183	1,0773426
330,8400269	1,0320441
330,8800049	1,035939
330,9200134	1,0005525
330,960022	1,0296862
331,0000305	1,0373627
331,0400085	1,0544391
331,0800171	1,0890244
331,1200256	1,0416704
331,1600037	0,9600167
331,2000122	1,0135139
331,2400208	1,0364878
331,2800293	1,0189743
331,3200073	1,1013806
331,3600159	1,0833944
331,4000244	1,0568234
331,4400024	1,0983539
331,480011	1,1781585
331,5200195	1,1564395
331,5600281	1,1048158
331,6000061	1,1442279
331,6400146	1,0360403
331,6800232	1,0607337
331,7200012	1,0530233
331,7600098	1,0863577
331,8000183	0,9787562
331,8400269	1,028806
331,8800049	1,055566
331,9200134	0,9748621
331,960022	1,0229461
332,0000305	1,0414283
332,0400085	1,0708767
332,0800171	1,0606165
332,1200256	1,1033181
332,1600037	1,0899676
332,2000122	1,1211104
332,2400208	1,1576971
332,2800293	1,1423979
332,3200073	1,1232266
332,3600159	1,1589761
332,4000244	1,1945876
332,4400024	1,1195095
332,480011	1,1606674
332,5200195	1,1363231
332,5600281	1,0747961
332,6000061	1,1205508
332,6400146	1,0731699
332,6800232	1,156678
332,7200012	1,0984719
332,7600098	1,134656
332,8000183	1,1645299
332,8400269	1,1438284
332,8800049	1,1161206
332,9200134	1,0896467
332,960022	1,097706
333,0000305	1,0923852
333,0400085	1,1673281
333,0800171	1,2039663
333,1200256	1,1168203
333,1600037	1,0974134
333,2000122	1,0843073
333,2400208	1,0496845
333,2800293	1,1289631
333,3200073	1,1439369
333,3600159	1,0635246
333,4000244	1,0559539
333,4400024	1,0523907
333,480011	0,9964654
333,5200195	0,9692769
333,5600281	0,9736232
333,6000061	0,985487
333,6400146	1,0198394
333,6800232	1,010005
333,7200012	1,0408649
333,7600098	1,0015454
333,8000183	1,0361733
333,8400269	1,0617008
333,8800049	1,0972977
333,9200134	1,1101344
333,960022	1,0516558
334,0000305	1,0516291
334,0400085	1,0591034
334,0800171	1,0886538
334,1200256	1,0495194
334,1600037	1,028905
334,2000122	1,0176202
334,2400208	1,0664248
334,2800293	1,0720164
334,3200073	1,0967256
334,3600159	1,0444983
334,4000244	1,0362704
334,4400024	1,0593666
334,480011	1,0665478
334,5200195	1,1149614
334,5600281	1,009511
334,6000061	0,9502521
334,6400146	0,9295212
334,6800232	1,0333679
334,7200012	0,9737376
334,7600098	1,0238394
334,8000183	0,9942898
334,8400269	1,1262797
334,8800049	1,1269546
334,9200134	1,1042471
334,960022	1,1195472
335,0000305	1,098702
335,0400085	1,0640678
335,0800171	1,0965641
335,1200256	1,0189612
335,1600037	1,0581157
335,2000122	0,9841636
335,2400208	0,9976671
335,2800293	1,0043502
335,3200073	1,0116432
335,3600159	0,9843438
335,4000244	1,0071175
335,4400024	1,0121942
335,480011	1,099396
335,5200195	1,0914183
335,5600281	1,0366529
335,6000061	0,9711037
335,6400146	1,016148
335,6800232	1,0003884
335,7200012	0,8982048
335,7600098	0,982802
335,8000183	0,9768602
335,8400269	0,9794741
335,8800049	0,9569818
335,9200134	0,9488834
335,960022	0,9900814
336,0000305	0,9205828
336,0400085	0,9589021
336,0800171	0,9366487
336,1200256	0,9654533
336,1600037	0,9909093
336,2000122	0,9354593
336,2400208	0,9542117
336,2800293	0,9744762
336,3200073	0,9738439
336,3600159	0,9472486
336,4000244	0,9557672
336,4400024	0,9144419
336,480011	0,9878448
336,5200195	0,9753823
336,5600281	0,9307868
336,6000061	0,9582633
336,6400146	0,9119658
336,6800232	0,9270034
336,7200012	0,9498854
336,7600098	0,8646592
336,8000183	0,8754769
336,8400269	0,9301889
336,8800049	0,9598909
336,9200134	0,9264328
336,960022	0,9050106
337,0000305	1,001246
337,0400085	0,9639247
337,0800171	0,9780966
337,1200256	0,9977994
337,1600037	0,9574346
337,2000122	0,9182721
337,2400208	0,8735812
337,2800293	0,8741438
337,3200073	0,9271187
337,3600159	1,0157907
337,4000244	0,8983605
337,4400024	0,9882426
337,480011	1,0432827
337,5200195	0,9204687
337,5600281	0,9165622
337,6000061	0,9049473
337,6400146	0,9399225
337,6800232	0,9314063
337,7200012	0,9863521
337,7600098	1,0535654
337,8000183	1,018292
337,8400269	1,0467398
337,8800049	1,0721718
337,9200134	1,0307955
337,960022	1,0857191
338,0000305	1,0716606
338,0400085	1,0099146
338,0800171	1,0325974
338,1200256	1,0479586
338,1600037	0,9761154
338,2000122	0,9894379
338,2400208	0,9661404
338,2800293	0,9772208
338,3200073	1,015434
338,3600159	1,015415
338,4000244	0,9225179
338,4400024	1,0316839
338,480011	1,0225421
338,5200195	1,085429
338,5600281	0,9312848
338,6000061	0,9630508
338,6400146	1,0019826
338,6800232	0,9383684
338,7200012	1,0397053
338,7600098	0,9988163
338,8000183	0,9835895
338,8400269	1,0017003
338,8800049	1,08672
338,9200134	1,0755072
338,960022	1,0290414
339,0000305	1,1353002
339,0400085	1,0362875
339,0800171	1,0319694
339,1200256	1,0817354
339,1600037	1,0647238
339,2000122	1,1496886
339,2400208	1,1151003
339,2800293	1,0519993
339,3200073	1,1630415
339,3600159	1,0780032
339,4000244	1,0822985
339,4400024	1,126519
339,480011	1,2168767
339,5200195	1,2452421
339,5600281	1,2154036
339,6000061	1,2496641
339,6400146	1,2389387
339,6800232	1,2268959
339,7200012	1,2529294
339,7600098	1,2030953
339,8000183	1,27095
339,8400269	1,2176564
339,8800049	1,144168
339,9200134	1,1664553
339,960022	1,1045293
340,0000305	1,119529
340,0400085	1,1484118
340,0800171	1,0968833
340,1200256	1,0743666
340,1600037	1,1308439
340,2000122	1,1795074
340,2400208	1,1489117
340,2800293	1,0653621
340,3200073	1,1363063
340,3600159	1,1918225
340,4000244	1,1751343
340,4400024	1,2307259
340,480011	1,3055141
340,5200195	1,2022805
340,5600281	1,1575261
340,6000061	1,2201177
340,6400146	1,1558603
340,6800232	1,1347973
340,7200012	1,1257876
340,7600098	1,1897444
340,8000183	1,1422468
340,8400269	1,0393444
340,8800049	1,1263822
340,9200134	1,0742102
340,960022	0,9603279
341,0000305	1,0054232
341,0400085	1,0139117
341,0800171	1,0140767
341,1200256	1,021031
341,1600037	1,0118289
341,2000122	1,0906625
341,2400208	1,0352648
341,2800293	1,0391749
341,3200073	0,993771
341,3600159	1,0151441
341,4000244	1,0562843
341,4400024	1,1169351
341,480011	1,0686861
341,5200195	1,0482885
341,5600281	1,0258672
341,6000061	1,0926422
341,6400146	1,1137016
341,6800232	1,1808258
341,7200012	1,173949
341,7600098	1,1461743
341,8000183	1,2153134
341,8400269	1,1834193
341,8800049	1,19732
341,9200134	1,0926998
341,960022	1,0892447
342,0000305	1,1426377
342,0400085	1,1551957
342,0800171	1,1837463
342,1200256	1,1636616
342,1600037	1,2222383
342,2000122	1,2029768
342,2400208	1,2589831
342,2800293	1,2233827
342,3200073	1,2207185
342,3600159	1,2062742
342,4000244	1,1776873
342,4400024	1,0985311
342,480011	1,0563834
342,5200195	1,0782956
342,5600281	1,0437646
342,6000061	1,0461286
342,6400146	1,0868514
342,6800232	1,0997406
342,7200012	1,076948
342,7600098	1,0429639
342,8000183	1,1002454
342,8400269	1,1065867
342,8800049	1,069093
342,9200134	1,1231596
342,960022	1,0752341
343,0000305	1,1185714
343,0400085	0,9972142
343,0800171	1,077942
343,1200256	1,0890722
343,1600037	1,1069995
343,2000122	1,1027551
343,2400208	1,1448374
343,2800293	1,1312705
343,3200073	1,112566
343,3600159	1,0792992
343,4000244	1,0538604
343,4400024	1,0941926
343,480011	1,0539868
343,5200195	1,0562097
343,5600281	1,0688674
343,6000061	1,0387408
343,6400146	1,0789871
343,6800232	1,1078901
343,7200012	1,0821792
343,7600098	1,0508946
343,8000183	1,0709281
343,8400269	1,0906999
343,8800049	1,0763515
343,9200134	1,1149513
343,960022	1,1463521
344,0000305	1,1828766
344,0400085	1,1901255
344,0800171	1,1856861
344,1200256	1,1788263
344,1600037	1,1410458
344,2000122	1,1157944
344,2400208	1,1103146
344,2800293	1,1719863
344,3200073	1,1241709
344,3600159	1,1773568
344,4000244	1,2156566
344,4400024	1,216011
344,480011	1,1984714
344,5200195	1,158403
344,5600281	1,2787358
344,6000061	1,1912863
344,6400146	1,250051
344,6800232	1,2608503
344,7200012	1,1909698
344,7600098	1,1447448
344,8000183	1,0904864
344,8400269	1,1083598
344,8800049	1,0681639
344,9200134	1,1369578
344,960022	1,0686307
345,0000305	1,1513239
345,0400085	1,1592097
345,0800171	1,2097647
345,1200256	1,1177289
345,1600037	1,1193846
345,2000122	1,1344141
345,2400208	1,099974
345,2800293	1,1444423
345,3200073	1,0616835
345,3600159	1,1563027
345,4000244	1,2369039
345,4400024	1,2591318
345,480011	1,2009685
345,5200195	1,1900268
345,5600281	1,1880143
345,6000061	1,195151
345,6400146	1,2156974
345,6800232	1,1541164
345,7200012	1,1596496
345,7600098	1,1295691
345,8000183	1,1016062
345,8400269	1,2112867
345,8800049	1,1866817
345,9200134	1,1395887
345,960022	1,1047548
346,0000305	1,1262705
346,0400085	1,1846505
346,0800171	1,14961
346,1200256	1,1931999
346,1600037	1,1262918
346,2000122	1,0528603
346,2400208	1,1020639
346,2800293	1,1330141
346,3200073	0,9536353
346,3600159	1,049753
346,4000244	1,0199665
346,4400024	1,0820096
346,480011	1,0551649
346,5200195	1,0755308
346,5600281	1,050868
346,6000061	1,0874809
346,6400146	1,0890901
346,6800232	1,0712574
346,7200012	1,0828093
346,7600098	1,1202539
346,8000183	1,099497
346,8400269	1,0902724
346,8800049	1,1021571
346,9200134	1,1331384
346,960022	1,0821265
347,0000305	1,0780063
347,0400085	1,1335251
347,0800171	1,1267797
347,1200256	1,1194043
347,1600037	1,0772195
347,2000122	1,0897804
347,2400208	1,0965998
347,2800293	1,0986267
347,3200073	1,1202873
347,3600159	1,0929148
347,4000244	1,0805485
347,4400024	1,1205392
347,480011	1,0639609
347,5200195	1,0519017
347,5600281	1,0453284
347,6000061	1,0563389
347,6400146	1,0710452
347,6800232	1,1363283
347,7200317	1,0928043
347,7600098	1,0974739
347,8000183	1,0814328
347,8400269	1,1163137
347,8800049	1,0661843
347,9200134	1,0310464
347,960022	1,0130844
348,0000305	1,1003134
348,0400085	1,0221772
348,0800171	1,0964533
348,1200256	1,0465784
348,1600037	1,0591176
348,2000122	1,074119
348,2400208	1,0812185
348,2800293	1,1098597
348,3200073	1,1315662
348,3600159	1,0714128
348,4000244	1,1169581
348,4400024	1,1331282
348,480011	1,1365868
348,5200195	1,1035026
348,5600281	1,0898354
348,6000061	1,0733463
348,6400146	1,0933861
348,6800232	1,0570407
348,7200317	1,1156816
348,7600098	1,0676579
348,8000183	1,0570283
348,8400269	1,0949392
348,8800049	1,0651422
348,9200134	1,1683712
348,960022	1,1026512
349,0000305	1,2637525
349,0400085	1,158311
349,0800171	1,1657209
349,1200256	1,1259152
349,1600037	1,1044631
349,2000122	1,0465751
349,2400208	1,0650117
349,2800293	1,1122024
349,3200073	1,0827354
349,3600159	1,1338151
349,4000244	1,1048278
349,4400024	1,1683296
349,480011	1,1474874
349,5200195	1,0632783
349,5600281	1,1309843
349,6000061	1,0634184
349,6400146	1,0316856
349,6800232	1,0149007
349,7200317	1,0873554
349,7600098	1,0894634
349,8000183	1,0447896
349,8400269	1,1010369
349,8800049	1,0850977
349,9200134	1,1051646
349,960022	1,1032171
350,0000305	1,0709136
350,0400085	1,1031563
350,0800171	1,1111391
350,1200256	1,0778096
350,1600037	1,1188998
350,2000122	1,0808935
350,2400208	1,0427064
350,2800293	1,0690532
350,3200073	1,147566
350,3600159	1,1486515
350,4000244	1,109491
350,4400024	1,1231675
350,480011	1,0726576
350,5200195	1,09273
350,5600281	1,060056
350,6000061	1,0833031
350,6400146	1,0752681
350,6800232	1,0876949
350,7200317	1,060328
350,7600098	1,0690367
350,8000183	1,0470045
350,8400269	1,0687129
350,8800049	1,0085772
350,9200134	1,0417408
350,960022	1,1517298
351,0000305	1,1108609
351,0400085	1,0844494
351,0800171	1,0322893
351,1200256	1,0122908
351,1600037	1,0809419
351,2000122	1,0235921
351,2400208	1,0514145
351,2800293	1,0990891
351,3200073	1,0305189
351,3600159	1,0969377
351,4000244	1,0427516
351,4400024	1,0582948
351,480011	1,0550869
351,5200195	1,0761681
351,5600281	1,0700822
351,6000061	1,115537
351,6400146	1,0889908
351,6800232	1,0811172
351,7200317	1,145551
351,7600098	1,1434472
351,8000183	1,1765786
351,8400269	1,1406291
351,8800049	1,1453656
351,9200134	1,1191174
351,960022	1,0871718
352,0000305	1,0053613
352,0400085	0,9895757
352,0800171	0,9094262
352,1200256	0,9790131
352,1600037	1,0551481
352,2000122	1,0242113
352,2400208	0,9872758
352,2800293	1,000206
352,3200073	1,0386715
352,3600159	1,0333812
352,4000244	1,0058848
352,4400024	1,1026556
352,480011	1,0525756
352,5200195	1,0514424
352,5600281	1,1176766
352,6000061	1,1073574
352,6400146	1,0823232
352,6800232	1,0712577
352,7200317	1,031468
352,7600098	1,0641688
352,8000183	1,0684134
352,8400269	1,0735873
352,8800049	1,0689797
352,9200134	1,1148455
352,960022	1,1421545
353,0000305	1,0871128
353,0400085	1,0810857
353,0800171	1,0393177
353,1200256	1,1102462
353,1600037	1,1070551
353,2000122	1,1717713
353,2400208	1,151167
353,2800293	1,1522766
353,3200073	1,0876033
353,3600159	1,0518171
353,4000244	0,99645
353,4400024	0,9980977
353,480011	1,0721295
353,5200195	1,0295938
353,5600281	0,9583938
353,6000061	0,9897003
353,6400146	0,9514093
353,6800232	1,0086094
353,7200317	1,0028552
353,7600098	1,0451174
353,8000183	1,0593472
353,8400269	0,9735647
353,8800049	0,9170436
353,9200134	0,9486142
353,960022	0,9818085
354,0000305	0,9239422
354,0400085	0,9375879
354,0800171	1,0219699
354,1200256	1,0381732
354,1600037	1,001247
354,2000122	0,9534295
354,2400208	0,9670071
354,2800293	0,9926783
354,3200073	0,9862555
354,3600159	0,8950856
354,4000244	0,9028519
354,4400024	0,9768364
354,480011	0,944515
354,5200195	0,9319733
354,5600281	1,0038887
354,6000061	0,960777
354,6400146	0,9724845
354,6800232	0,9614361
354,7200317	1,0406785
354,7600098	0,9828662
354,8000183	0,8884833
354,8400269	0,9311661
354,8800049	0,8754118
354,9200134	0,920603
354,960022	0,8916497
355,0000305	0,8635593
355,0400085	0,8805466
355,0800171	0,9390291
355,1200256	0,9586837
355,1600037	0,9338976
355,2000122	1,0280157
355,2400208	0,9860074
355,2800293	0,9436399
355,3200073	0,9254841
355,3600159	0,9220051
355,4000244	0,9406546
355,4400024	0,8960128
355,480011	0,9599363
355,5200195	0,950065
355,5600281	0,9280114
355,6000061	0,9275617
355,6400146	0,9024909
355,6800232	0,8659168
355,7200317	0,9496521
355,7600098	1,000994
355,8000183	0,983854
355,8400269	0,986936
355,8800049	1,0025812
355,9200134	1,0131292
355,960022	0,9521084
356,0000305	0,8688661
356,0400085	0,867883
356,0800171	0,9380729
356,1200256	0,9823358
356,1600037	0,9371688
356,2000122	0,9369836
356,2400208	0,9843166
356,2800293	0,9824944
356,3200073	0,9711804
356,3600159	0,9351852
356,4000244	1,0936989
356,4400024	1,1396207
356,480011	1,0865062
356,5200195	1,109702
356,5600281	1,013817
356,6000061	1,0699347
356,6400146	1,0330716
356,6800232	1,0082132
356,7200317	0,941142
356,7600098	0,9011164
356,8000183	0,9535004
356,8400269	0,9923739
356,8800049	0,9821334
356,9200134	0,9793436
356,960022	0,9971106
357,0000305	0,9679319
357,0400085	1,0128915
357,0800171	0,9436325
357,1200256	0,9980316
357,1600037	0,990003
357,2000122	0,9785299
357,2400208	1,0102855
357,2800293	0,9857895
357,3200073	0,9257142
357,3600159	0,9574295
357,4000244	0,9312117
357,4400024	0,8902841
357,480011	0,88451
357,5200195	0,8778426
357,5600281	0,8998573
357,6000061	0,8881851
357,6400146	0,8841223
357,6800232	0,926942
357,7200317	0,9363245
357,7600098	0,9201351
357,8000183	1,0272752
357,8400269	1,0564612
357,8800049	0,9921184
357,9200134	1,0042217
357,960022	0,9842203
358,0000305	1,0032957
358,0400085	1,0223657
358,0800171	0,9785398
358,1200256	0,9506635
358,1600037	0,880009
358,2000122	0,9418279
358,2400208	0,9484476
358,2800293	0,860568
358,3200073	0,8829305
358,3600159	0,9660123
358,4000244	0,9605601
358,4400024	0,9365272
358,480011	0,9364896
358,5200195	0,9691868
358,5600281	0,9933144
358,6000061	1,0619625
358,6400146	1,0810822
358,6800232	1,1457974
358,7200317	1,1959708
358,7600098	1,1247191
358,8000183	1,0695562
358,8400269	1,0876526
358,8800049	1,0334866
358,9200134	0,9568585
358,960022	0,8783209
