@TYPE	VH+VL	VH	VL	CD20
@	D99N	D99N	D99N	D99N
40,5600014	0,1362416	0,1192329	0,1304838	0,1219406
40,6000023	0,1452066	0,127172	0,1267282	0,1207063
40,6400032	0,147571	0,1307123	0,131166	0,1216545
40,6800003	0,1456482	0,1273141	0,1350825	0,1172799
40,7200012	0,151812	0,1358672	0,1394259	0,1251329
40,7600021	0,1537769	0,1224583	0,1302855	0,1136431
40,8000031	0,1758537	0,1394261	0,1453996	0,1135805
40,8400002	0,1508062	0,1274833	0,1224448	0,1151074
40,8800011	0,1455016	0,1232343	0,1322569	0,1037624
40,920002	0,154654	0,1057605	0,1417707	0,1197096
40,9600029	0,1414898	0,1250431	0,1411431	0,1126359
41,0000038	0,1692055	0,1349181	0,1584072	0,1238628
41,0400009	0,1455325	0,1198352	0,1337782	0,1206172
41,0800018	0,1428639	0,1170479	0,1468846	0,1163485
41,1200027	0,1518561	0,123222	0,1501367	0,1177216
41,1600037	0,1375911	0,1359946	0,1311469	0,1099156
41,2000008	0,1611505	0,1644124	0,1321426	0,1041553
41,2400017	0,1567193	0,1419975	0,1362016	0,1125367
41,2800026	0,1644542	0,1435605	0,1369991	0,1129397
41,3200035	0,1604476	0,1479762	0,1347124	0,1068981
41,3600006	0,1447629	0,1350916	0,132071	0,1207518
41,4000015	0,1422172	0,1363423	0,1216641	0,1028909
41,4400024	0,137274	0,1334807	0,1280394	0,1047904
41,4800034	0,1580057	0,1320647	0,1507104	0,098552
41,5200005	0,1341608	0,1283938	0,1307743	0,1013664
41,5600014	0,1394279	0,132459	0,1366643	0,1074827
41,6000023	0,1327587	0,1167602	0,1404385	0,0918501
41,6400032	0,1365234	0,1230293	0,1232682	0,1012758
41,6800003	0,1361935	0,1340434	0,122656	0,0857712
41,7200012	0,1303294	0,1227177	0,1243691	0,1019002
41,7600021	0,1450659	0,1425183	0,1192424	0,0995134
41,8000031	0,157428	0,1361481	0,1406782	0,1066813
41,8400002	0,1516511	0,1439022	0,1237747	0,1178003
41,8800011	0,1557917	0,1293344	0,1217798	0,1027419
41,920002	0,1556703	0,1342704	0,1103732	0,0990919
41,9600029	0,1673616	0,139864	0,1171452	0,1090504
42,0000038	0,1568277	0,1357278	0,1171572	0,1071397
42,0400009	0,1559802	0,1393671	0,1289104	0,1072092
42,0800018	0,1403406	0,1102029	0,1209213	0,1159149
42,1200027	0,1290511	0,1143667	0,12397	0,1018663
42,1600037	0,1274393	0,1225089	0,1034165	0,1214944
42,2000008	0,1283783	0,1277478	0,1100295	0,1154741
42,2400017	0,1260246	0,1288612	0,1043086	0,1090249
42,2800026	0,1286324	0,1119643	0,1097996	0,1158404
42,3200035	0,1445983	0,1179598	0,1193724	0,1177078
42,3600006	0,1189078	0,110659	0,1109552	0,1242724
42,4000015	0,1243515	0,1163263	0,1114264	0,1165702
42,4400024	0,1367941	0,1168644	0,1248624	0,1145414
42,4800034	0,1305435	0,1187524	0,1216047	0,121822
42,5200005	0,1396442	0,120337	0,1204785	0,1225737
42,5600014	0,1410156	0,1143911	0,1334494	0,1147898
42,6000023	0,1387176	0,1280321	0,1388344	0,1120899
42,6400032	0,1478926	0,1170021	0,1304127	0,104135
42,6800003	0,1365863	0,1220303	0,1287547	0,1030126
42,7200012	0,1366013	0,1166735	0,1187516	0,0993676
42,7600021	0,1422359	0,1310085	0,1248887	0,1073963
42,8000031	0,1589447	0,1414988	0,1351489	0,1071722
42,8400002	0,138849	0,1265122	0,1111431	0,088309
42,8800011	0,1321555	0,1104622	0,1209773	0,1023429
42,920002	0,148796	0,1255628	0,1278104	0,096435
42,9600029	0,1680657	0,12875	0,1166801	0,0972252
43,0000038	0,1530149	0,1105256	0,1234117	0,1011982
43,0400009	0,1455099	0,125467	0,1081207	0,0991434
43,0800018	0,1556333	0,1265795	0,1057283	0,1095246
43,1200027	0,1255829	0,116109	0,1090696	0,0977012
43,1600037	0,1404425	0,1045675	0,1199805	0,1001099
43,2000008	0,1272059	0,099702	0,1157797	0,1072535
43,2400017	0,1341447	0,1068977	0,1225016	0,1063394
43,2800026	0,1366762	0,0977614	0,1134559	0,1107517
43,3200035	0,1465916	0,1124724	0,1089815	0,1108855
43,3600006	0,1504015	0,1195693	0,1089205	0,0934463
43,4000015	0,1582134	0,1167857	0,1274879	0,0915946
43,4400024	0,1500022	0,1171522	0,1151758	0,0872095
43,4800034	0,1397894	0,1152476	0,1093498	0,1031394
43,5200005	0,1350189	0,1112213	0,1123581	0,1087611
43,5600014	0,1372557	0,1143583	0,125331	0,103153
43,6000023	0,167451	0,1234503	0,1309202	0,1201429
43,6400032	0,1357099	0,1243903	0,1056506	0,1196377
43,6800003	0,1352029	0,1160334	0,1147033	0,1183122
43,7200012	0,1449594	0,1100116	0,1203975	0,0973423
43,7600021	0,1430037	0,1133986	0,1393595	0,1236578
43,8000031	0,1287635	0,1013395	0,120552	0,1089035
43,840004	0,1414999	0,1226543	0,1249964	0,092091
43,8800011	0,1569185	0,1301361	0,131234	0,1084135
43,920002	0,1304294	0,1168605	0,1206331	0,1024751
43,9600029	0,1478	0,1266073	0,1428654	0,1101718
44,0000038	0,1388532	0,1151398	0,1299455	0,097265
44,0400009	0,1457517	0,1129546	0,1360738	0,1153777
44,0800018	0,133742	0,1205857	0,1172772	0,1066701
44,1200027	0,1433007	0,1266154	0,1200296	0,0971467
44,1600037	0,1439222	0,1312806	0,1279025	0,1066564
44,2000008	0,134169	0,1185531	0,1116333	0,1103684
44,2400017	0,1405137	0,1277356	0,1058764	0,1226931
44,2800026	0,1307494	0,1186175	0,1014989	0,1173619
44,3200035	0,1385382	0,1280702	0,108354	0,0945471
44,3600006	0,156363	0,1251575	0,1186008	0,0906385
44,4000015	0,1414977	0,1191959	0,1138558	0,1052785
44,4400024	0,1458396	0,1127189	0,1163445	0,0987147
44,4800034	0,1415429	0,1252202	0,1084108	0,1081774
44,5200005	0,1428134	0,1158425	0,1272606	0,100177
44,5600014	0,1366068	0,1161767	0,1036363	0,0888153
44,6000023	0,131448	0,1207073	0,1048528	0,0806818
44,6400032	0,1478125	0,1380518	0,1053315	0,094963
44,6800003	0,154501	0,11959	0,1151111	0,1058914
44,7200012	0,1612389	0,1353657	0,1212826	0,1049221
44,7600021	0,1224477	0,120834	0,106079	0,0978394
44,8000031	0,142805	0,1205007	0,1135659	0,1042035
44,840004	0,1306228	0,124849	0,1104561	0,0944794
44,8800011	0,1269148	0,112272	0,1111297	0,0970845
44,920002	0,1378523	0,1393653	0,111892	0,114245
44,9600029	0,1325136	0,1057242	0,1134688	0,1100902
45,0000038	0,1249201	0,112476	0,100241	0,1146404
45,0400009	0,1278925	0,1109319	0,1009433	0,1178332
45,0800018	0,1316193	0,1079172	0,132312	0,1158354
45,1200027	0,1276878	0,1193808	0,1106165	0,1225272
45,1600037	0,1265231	0,1167103	0,1133516	0,1272746
45,2000008	0,1279305	0,1097349	0,1139592	0,1166207
45,2400017	0,1394402	0,1214651	0,126253	0,1165301
45,2800026	0,1301317	0,1212531	0,0998032	0,1350096
45,3200035	0,1322636	0,1191721	0,1048801	0,1587604
45,3600006	0,12826	0,1197705	0,1039199	0,1426359
45,4000015	0,1415991	0,1296212	0,0972585	0,1369248
45,4400024	0,1435796	0,1339712	0,1059832	0,1157381
45,4800034	0,140472	0,1406424	0,0936128	0,1143083
45,5200005	0,136295	0,1404668	0,1000073	0,1121727
45,5600014	0,1373525	0,1314012	0,0990144	0,1101573
45,6000023	0,1409023	0,1385352	0,1033092	0,1027475
45,6400032	0,134402	0,1230858	0,1069952	0,1254165
45,6800003	0,1349183	0,1320909	0,1046062	0,1245057
45,7200012	0,1397872	0,1308616	0,123882	0,113017
45,7600021	0,1325189	0,1265893	0,1039835	0,1160413
45,8000031	0,1412484	0,1210488	0,1202875	0,1190393
45,840004	0,1254879	0,1293994	0,1106346	0,1260417
45,8800011	0,1252037	0,1226171	0,108491	0,1328588
45,920002	0,134781	0,1317369	0,1060251	0,1202533
45,9600029	0,1398433	0,1378958	0,0994894	0,1043278
46,0000038	0,1344827	0,1235041	0,1079654	0,1143607
46,0400009	0,1330336	0,1200468	0,1100109	0,1242346
46,0800018	0,1338733	0,1217274	0,1150297	0,1193612
46,1200027	0,1338876	0,1211611	0,1228666	0,127059
46,1600037	0,1423595	0,1322691	0,1241495	0,1173315
46,2000008	0,1323273	0,1212479	0,1202439	0,1148871
46,2400017	0,1284118	0,1113971	0,1279542	0,1302212
46,2800026	0,1439055	0,1191569	0,1283111	0,1165411
46,3200035	0,1387496	0,1211042	0,1116784	0,1132359
46,3600006	0,1307763	0,113151	0,1147448	0,1215402
46,4000015	0,1305571	0,114498	0,117188	0,1212462
46,4400024	0,1511725	0,1353082	0,1251279	0,1193814
46,4800034	0,1435856	0,1324007	0,1211612	0,1278227
46,5200005	0,1445122	0,1242659	0,1167592	0,1163304
46,5600014	0,1437736	0,1262831	0,1209867	0,1184939
46,6000023	0,1511542	0,1232296	0,1163725	0,110229
46,6400032	0,1347865	0,1180828	0,1100277	0,1241029
46,6800041	0,1499669	0,12056	0,1300405	0,1194469
46,7200012	0,147695	0,1322358	0,1249425	0,1194868
46,7600021	0,1512922	0,1266608	0,1217994	0,1042774
46,8000031	0,1516855	0,1395783	0,1168116	0,1004943
46,840004	0,1460555	0,1267557	0,1172815	0,0957374
46,8800011	0,1680078	0,1570455	0,1272535	0,1081118
46,920002	0,1687393	0,1528062	0,1321386	0,1140015
46,9600029	0,1667981	0,1621735	0,1297972	0,110319
47,0000038	0,1588781	0,1545073	0,1274462	0,1162008
47,0400009	0,1705233	0,1676624	0,1166871	0,1166879
47,0800018	0,1644382	0,1575455	0,1126834	0,1204377
47,1200027	0,1688897	0,1567483	0,1066442	0,1201929
47,1600037	0,1777789	0,1837149	0,1099206	0,1300216
47,2000008	0,1884087	0,2074573	0,1239854	0,1181343
47,2400017	0,170974	0,1725084	0,1166495	0,1145926
47,2800026	0,1581078	0,148354	0,1085166	0,1164783
47,3200035	0,181104	0,1409442	0,1239148	0,1089514
47,3600006	0,1521042	0,145	0,0943195	0,1335141
47,4000015	0,1753885	0,1838582	0,1054863	0,1343641
47,4400024	0,1778741	0,1798853	0,0917367	0,1479444
47,4800034	0,1823387	0,1964485	0,1227099	0,1313039
47,5200005	0,1874261	0,189037	0,1070984	0,1353058
47,5600014	0,1705566	0,1733554	0,1178733	0,1379361
47,6000023	0,1559973	0,15675	0,1123672	0,1236124
47,6400032	0,1481749	0,1435021	0,1131696	0,1306702
47,6800041	0,152763	0,1443402	0,1094679	0,1183962
47,7200012	0,1500094	0,1504988	0,1062379	0,124327
47,7600021	0,1364053	0,1350169	0,1027674	0,1126256
47,8000031	0,1453316	0,1428279	0,1020233	0,1206449
47,840004	0,1257057	0,1276616	0,1084669	0,1405567
47,8800011	0,1307961	0,1246209	0,108287	0,1454764
47,920002	0,1319607	0,124058	0,1024379	0,1222374
47,9600029	0,1306664	0,1186388	0,1215294	0,1432997
48,0000038	0,1381278	0,1141284	0,1189939	0,1361686
48,0400009	0,1136618	0,1003662	0,1112601	0,148902
48,0800018	0,1272539	0,1069182	0,1127652	0,130274
48,1200027	0,1128893	0,1011555	0,1087142	0,1381736
48,1600037	0,1293046	0,1234808	0,1184394	0,1360074
48,2000008	0,1148143	0,1049573	0,1146155	0,1393344
48,2400017	0,1316766	0,1167822	0,1297118	0,164023
48,2800026	0,1310226	0,1135133	0,1274589	0,1371215
48,3200035	0,1347717	0,1242466	0,1353164	0,1303917
48,3600006	0,1346331	0,1205181	0,1271188	0,1448797
48,4000015	0,1478477	0,1418011	0,1304116	0,1600423
48,4400024	0,1442599	0,1326621	0,1209593	0,1607015
48,4800034	0,1368868	0,1262478	0,1270071	0,1457395
48,5200005	0,1664906	0,1528378	0,1362137	0,143007
48,5600014	0,1506527	0,1402163	0,128978	0,1323883
48,6000023	0,1541142	0,145401	0,1234211	0,1260089
48,6400032	0,1514845	0,1388561	0,1300175	0,1213757
48,6800041	0,1658008	0,1507786	0,1388014	0,1212414
48,7200012	0,1489618	0,1523849	0,1185021	0,1312149
48,7600021	0,1441739	0,1486924	0,1162908	0,1461856
48,8000031	0,1407748	0,1333613	0,1236051	0,1691293
48,840004	0,1431669	0,1408284	0,1242078	0,1627752
48,8800011	0,1566246	0,1556146	0,1298981	0,1286217
48,920002	0,1553885	0,1575964	0,1334505	0,1409088
48,9600029	0,1471381	0,1432247	0,139085	0,1423658
49,0000038	0,1553698	0,1551882	0,1324938	0,1579473
49,0400009	0,1540738	0,1392841	0,1368621	0,1398028
49,0800018	0,1474786	0,1336211	0,1322367	0,1458394
49,1200027	0,1325878	0,1223415	0,1333683	0,140434
49,1600037	0,1478236	0,136825	0,1441128	0,142828
49,2000008	0,1280922	0,1176486	0,1282849	0,1291866
49,2400017	0,1311309	0,1314968	0,1211007	0,1415231
49,2800026	0,1370058	0,1304858	0,1232315	0,1523424
49,3200035	0,1413178	0,1299236	0,1404676	0,1350052
49,3600006	0,1477024	0,1367995	0,1417006	0,1403586
49,4000015	0,1491204	0,1341727	0,1456849	0,1198057
49,4400024	0,1515171	0,1393564	0,1412505	0,1178067
49,4800034	0,1378907	0,1232967	0,1355362	0,1282845
49,5200005	0,1423085	0,135677	0,1231066	0,1316951
49,5600014	0,1368426	0,1183896	0,1368255	0,1238586
49,6000023	0,1431596	0,1329102	0,1337599	0,1183247
49,6400032	0,1496217	0,1309454	0,1436601	0,1425436
49,6800041	0,1424289	0,122931	0,1425878	0,1615336
49,7200012	0,1310758	0,1117755	0,1407024	0,1473137
49,7600021	0,137045	0,1149846	0,1372145	0,1736322
49,8000031	0,1344057	0,1127002	0,1309281	0,178774
49,840004	0,1344181	0,1257039	0,1307162	0,156923
49,8800011	0,1375825	0,1279305	0,1358299	0,1476748
49,920002	0,1303566	0,1240637	0,1195815	0,1700407
49,9600029	0,1381056	0,1158324	0,1308235	0,1447913
50,0000038	0,1425448	0,1273151	0,1265882	0,1324133
50,0400009	0,1293708	0,1112891	0,1364153	0,1334415
50,0800018	0,1288686	0,1169783	0,1317284	0,1512988
50,1200027	0,1384186	0,1207019	0,1349283	0,11844
50,1600037	0,1411813	0,1218901	0,1402613	0,146421
50,2000008	0,1344254	0,1183713	0,1315093	0,1378721
50,2400017	0,1367433	0,1158481	0,1242923	0,1263449
50,2800026	0,1278643	0,1137465	0,1316693	0,1345065
50,3200035	0,1282621	0,116055	0,1116545	0,1543372
50,3600006	0,1274071	0,1207686	0,1139076	0,1429934
50,4000015	0,1461534	0,1168222	0,1152224	0,1636959
50,4400024	0,1382386	0,1204243	0,116135	0,1648383
50,4800034	0,1434029	0,1034724	0,1439003	0,1409461
50,5200043	0,1513797	0,1170783	0,1254759	0,1583824
50,5600014	0,1544146	0,1199545	0,1345181	0,1367825
50,6000023	0,1380151	0,1065144	0,1406268	0,1417788
50,6400032	0,1458833	0,1228202	0,1442045	0,1272807
50,6800041	0,1454655	0,1312158	0,1275098	0,1337951
50,7200012	0,1556317	0,1153867	0,1586787	0,1395138
50,7600021	0,1407507	0,1088605	0,1357791	0,1395025
50,8000031	0,1314722	0,1073688	0,121219	0,1326937
50,840004	0,1475281	0,1228867	0,1260096	0,1649808
50,8800011	0,1390413	0,1245767	0,133407	0,1479938
50,920002	0,126129	0,1015584	0,1245775	0,1595161
50,9600029	0,1322047	0,1154375	0,1288592	0,1539444
51,0000038	0,135505	0,117181	0,1350906	0,1587337
51,0400009	0,1252387	0,122498	0,1210585	0,1685536
51,0800018	0,1313975	0,1267708	0,1278462	0,1642813
51,1200027	0,1268962	0,1212682	0,1241422	0,1659022
51,1600037	0,1348055	0,1256635	0,1326481	0,1516574
51,2000008	0,1288771	0,1248427	0,1261887	0,1553924
51,2400017	0,1267908	0,1208265	0,1232748	0,162694
51,2800026	0,1155537	0,1039323	0,1164001	0,1676369
51,3200035	0,1211322	0,1075467	0,1188745	0,1698377
51,3600006	0,1309373	0,1218712	0,1201753	0,1817351
51,4000015	0,1284107	0,1202522	0,1225508	0,1573302
51,4400024	0,1332977	0,1238353	0,1175136	0,157923
51,4800034	0,1376139	0,1115067	0,134823	0,17006
51,5200043	0,1373375	0,123862	0,1315899	0,1473309
51,5600014	0,1345064	0,1171813	0,1187602	0,1565946
51,6000023	0,1263833	0,1229192	0,1181113	0,1592943
51,6400032	0,1359124	0,1312295	0,1249474	0,1568647
51,6800041	0,1228021	0,1235359	0,1092702	0,1818953
51,7200012	0,1469292	0,1368277	0,1278886	0,1681567
51,7600021	0,126231	0,1200301	0,1130903	0,1528236
51,8000031	0,1239776	0,1326025	0,1032665	0,1453944
51,840004	0,126781	0,1170972	0,1204664	0,1495009
51,8800011	0,1272329	0,1265079	0,1150431	0,1751308
51,920002	0,1300473	0,1209945	0,1117116	0,1690427
51,9600029	0,1332721	0,1287493	0,1126141	0,1542395
52,0000038	0,1216209	0,113901	0,1098503	0,16477
52,0400009	0,1380055	0,1172813	0,1281028	0,1341303
52,0800018	0,1291932	0,1076987	0,1309053	0,1555019
52,1200027	0,1286497	0,1148148	0,1244672	0,1404214
52,1600037	0,1325021	0,1188486	0,1239266	0,1275139
52,2000008	0,1164299	0,1110184	0,112343	0,1230482
52,2400017	0,1297873	0,1223416	0,1337596	0,1288427
52,2800026	0,1310843	0,1233437	0,1186282	0,1220553
52,3200035	0,132623	0,1167561	0,1298437	0,11448
52,3600006	0,138056	0,1233566	0,1306109	0,1139888
52,4000015	0,1302546	0,1186805	0,1250728	0,1279165
52,4400024	0,1349587	0,1198022	0,1371294	0,1329108
52,4800034	0,1491054	0,1370811	0,1394919	0,1152094
52,5200043	0,1462694	0,1358373	0,1392068	0,1192353
52,5600014	0,1626829	0,1519269	0,1328809	0,1252449
52,6000023	0,1561434	0,149385	0,1387874	0,1231811
52,6400032	0,1669973	0,1451136	0,1526347	0,1303408
52,6800041	0,148133	0,1280093	0,150287	0,1485813
52,7200012	0,1455382	0,1319208	0,1467558	0,1592712
52,7600021	0,1508418	0,141784	0,1386032	0,1310338
52,8000031	0,1408366	0,1284523	0,142463	0,13096
52,840004	0,1394419	0,1316096	0,1351243	0,1132118
52,8800011	0,1488831	0,1405061	0,1434432	0,1179049
52,920002	0,1488297	0,1452371	0,1353523	0,1219807
52,9600029	0,14712	0,1323994	0,1492139	0,1430374
53,0000038	0,1583116	0,1647051	0,1349529	0,1262222
53,0400009	0,1605197	0,1468032	0,1447634	0,1465704
53,0800018	0,1454857	0,1335174	0,1374241	0,1492664
53,1200027	0,1544917	0,1450692	0,1565421	0,1360137
53,1600037	0,1540272	0,1336863	0,1480527	0,1307194
53,2000008	0,1372953	0,1270114	0,1380824	0,1406162
53,2400017	0,1650147	0,1551752	0,1500438	0,1306921
53,2800026	0,1495494	0,1395751	0,1395838	0,1451644
53,3200035	0,1422806	0,1451027	0,1288185	0,134633
53,3600044	0,1415857	0,1416628	0,136073	0,1406091
53,4000015	0,1409028	0,1246572	0,1496543	0,1228307
53,4400024	0,1513409	0,1316028	0,1542059	0,1264931
53,4800034	0,1297753	0,1246521	0,127818	0,1138398
53,5200043	0,1341091	0,1291579	0,1235676	0,1261709
53,5600014	0,1394179	0,1181623	0,1452613	0,1367893
53,6000023	0,1459469	0,1438424	0,1345595	0,1335336
53,6400032	0,1536745	0,1446215	0,1379584	0,1489584
53,6800041	0,1550815	0,1367741	0,1345928	0,1276392
53,7200012	0,1422838	0,1357619	0,1343055	0,1567586
53,7600021	0,1318979	0,1301984	0,1252178	0,1592868
53,8000031	0,1323945	0,1239767	0,130989	0,141639
53,840004	0,1410396	0,1297774	0,1411152	0,1417357
53,8800011	0,1556656	0,1374492	0,1457652	0,150108
53,920002	0,1407635	0,1438951	0,1328852	0,1499033
53,9600029	0,1447091	0,1467345	0,1268594	0,1396805
54,0000038	0,1394204	0,1409441	0,1147843	0,1438644
54,0400009	0,1341235	0,125166	0,1240528	0,1199317
54,0800018	0,1283217	0,1287923	0,1202219	0,1175887
54,1200027	0,1295863	0,1229933	0,1190712	0,1245032
54,1600037	0,1195068	0,1168637	0,118584	0,1272545
54,2000008	0,1242647	0,1275627	0,1028613	0,138146
54,2400017	0,1333478	0,134841	0,0953472	0,1426693
54,2800026	0,1272817	0,1423325	0,0996239	0,1509383
54,3200035	0,1450738	0,1536855	0,1133388	0,1518972
54,3600044	0,1576809	0,1439853	0,1218874	0,1501815
54,4000015	0,1388051	0,1385062	0,1167825	0,1570291
54,4400024	0,1450165	0,1371809	0,1242925	0,1720325
54,4800034	0,1293521	0,1356383	0,1130106	0,172109
54,5200043	0,1424891	0,1334288	0,1349345	0,1666071
54,5600014	0,1473965	0,1417849	0,1302077	0,1524224
54,6000023	0,1461343	0,1410008	0,1411398	0,1560817
54,6400032	0,1537216	0,1431833	0,1308368	0,1293244
54,6800041	0,147543	0,1291523	0,1262188	0,1247745
54,7200012	0,1405405	0,129904	0,1200519	0,1301436
54,7600021	0,1404298	0,1326522	0,114339	0,1300103
54,8000031	0,1500684	0,1449882	0,1173713	0,1225616
54,840004	0,161619	0,1392691	0,1445303	0,1307866
54,8800011	0,1540911	0,1259854	0,1381754	0,1265665
54,920002	0,1441192	0,130348	0,1342527	0,1393856
54,9600029	0,1551557	0,1438468	0,1289207	0,1315621
55,0000038	0,1543385	0,1396692	0,1370499	0,1534169
55,0400009	0,1608462	0,1349888	0,1425087	0,1421028
55,0800018	0,1399242	0,1347298	0,1364282	0,141855
55,1200027	0,1585554	0,148273	0,1347722	0,1247571
55,1600037	0,1566619	0,1532704	0,1347417	0,1215953
55,2000008	0,1542855	0,1460066	0,1231476	0,1319047
55,2400017	0,1503438	0,1556735	0,1142469	0,1278512
55,2800026	0,1392152	0,1400984	0,1221711	0,1270825
55,3200035	0,1502477	0,1465748	0,1205166	0,1230124
55,3600044	0,1414927	0,1431786	0,1065543	0,1276925
55,4000015	0,1533098	0,1419383	0,1319755	0,1346551
55,4400024	0,1440438	0,1506129	0,1055145	0,1608811
55,4800034	0,1558126	0,1494326	0,12695	0,1497074
55,5200043	0,1533809	0,1409758	0,1246397	0,1420061
55,5600014	0,1579828	0,1395084	0,1240751	0,1383006
55,6000023	0,158018	0,151476	0,1449397	0,149887
55,6400032	0,1559986	0,1387602	0,1404952	0,1323643
55,6800041	0,1518129	0,1223842	0,1314784	0,1407101
55,7200012	0,1407903	0,1327958	0,1090055	0,138972
55,7600021	0,1420039	0,1272739	0,1279256	0,1495712
55,8000031	0,1486951	0,1362364	0,1379843	0,1432699
55,840004	0,1480463	0,1336856	0,1328774	0,1245976
55,8800011	0,1606531	0,1451244	0,1341777	0,1257802
55,920002	0,1488487	0,1344824	0,1328919	0,1410535
55,9600029	0,1496771	0,1228613	0,1317837	0,140951
56,0000038	0,1365883	0,1225977	0,125722	0,1286727
56,0400009	0,1306626	0,132358	0,111559	0,1349487
56,0800018	0,1390754	0,1222705	0,1166347	0,1340046
56,1200027	0,1537759	0,1384691	0,133087	0,1265652
56,1600037	0,153799	0,131062	0,123828	0,1033168
56,2000008	0,1551221	0,1547947	0,1250973	0,1178874
56,2400017	0,1620239	0,1561638	0,1122431	0,1165013
56,2800026	0,1585375	0,1383211	0,1137564	0,1305593
56,3200035	0,1521767	0,1296647	0,112413	0,13362
56,3600044	0,1358772	0,1301641	0,1008182	0,1176194
56,4000015	0,1404641	0,1255537	0,1222869	0,1037229
56,4400024	0,158506	0,129488	0,1249208	0,103715
56,4800034	0,1616568	0,1238048	0,1280025	0,1061841
56,5200043	0,1538674	0,1184039	0,1226745	0,109275
56,5600014	0,1448967	0,1188322	0,11773	0,1099192
56,6000023	0,1688322	0,1323716	0,1275099	0,1151611
56,6400032	0,14803	0,119321	0,1224532	0,1239305
56,6800041	0,1446558	0,1215947	0,1294756	0,138533
56,7200012	0,1498399	0,1290749	0,1190603	0,1464054
56,7600021	0,1567639	0,123608	0,1368576	0,1452674
56,8000031	0,148002	0,1117337	0,1347573	0,1417783
56,840004	0,1571436	0,1148628	0,1215866	0,1438444
56,8800011	0,1542513	0,138861	0,1254219	0,1338049
56,920002	0,1634555	0,1301951	0,1199944	0,1194968
56,9600029	0,1545748	0,1366551	0,1264418	0,1279328
57,0000038	0,1646278	0,1444629	0,1399728	0,1371579
57,0400009	0,167757	0,1471907	0,1305928	0,1597544
57,0800018	0,1472892	0,1286739	0,1253902	0,1556054
57,1200027	0,1431184	0,1367106	0,1250969	0,1366804
57,1600037	0,1406139	0,1390822	0,1093754	0,162021
57,2000046	0,144339	0,132307	0,1187803	0,1420706
57,2400017	0,1298379	0,1167469	0,1158594	0,1367719
57,2800026	0,1510755	0,1377627	0,1417891	0,1352604
57,3200035	0,1555476	0,1439251	0,1302373	0,1525156
57,3600044	0,1400397	0,1392058	0,1151523	0,1515931
57,4000015	0,1462412	0,1491194	0,1191824	0,1474608
57,4400024	0,1234302	0,1179939	0,1097038	0,1462796
57,4800034	0,1348713	0,1340072	0,1215645	0,135587
57,5200043	0,1407909	0,1326411	0,1015983	0,1393513
57,5600014	0,1380075	0,1237737	0,1123373	0,1401479
57,6000023	0,1312169	0,1191466	0,1236026	0,1484163
57,6400032	0,1449139	0,1409286	0,1164611	0,1469421
57,6800041	0,1473162	0,1379281	0,113789	0,1294058
57,7200012	0,1142008	0,1122031	0,1038134	0,1258905
57,7600021	0,1155948	0,1056883	0,1074604	0,1235978
57,8000031	0,1215747	0,1056396	0,1094022	0,1186893
57,840004	0,1385895	0,1344914	0,117677	0,1224702
57,8800011	0,1511786	0,1447527	0,1302342	0,1171015
57,920002	0,1462961	0,1356394	0,1284951	0,1339275
57,9600029	0,1463139	0,1288165	0,119223	0,1182033
58,0000038	0,1521468	0,1454309	0,1173701	0,1220286
58,0400009	0,1432447	0,121947	0,120181	0,1222649
58,0800018	0,1476416	0,1315569	0,1152467	0,128374
58,1200027	0,1455095	0,1146462	0,1105354	0,1222579
58,1600037	0,147672	0,1208658	0,1188607	0,1317847
58,2000046	0,159646	0,1153308	0,132422	0,1261252
58,2400017	0,147063	0,1191674	0,13051	0,1330006
58,2800026	0,1633601	0,1310838	0,1316491	0,1388722
58,3200035	0,1383469	0,1262999	0,1209095	0,1356681
58,3600044	0,1577133	0,1339308	0,1317917	0,1415449
58,4000015	0,1469351	0,1293493	0,1348232	0,1232673
58,4400024	0,1396252	0,1314443	0,1289716	0,1268634
58,4800034	0,1445034	0,1422157	0,11126	0,1208862
58,5200043	0,1395935	0,1316988	0,1218557	0,1300279
58,5600014	0,148491	0,1227428	0,1236669	0,1253251
58,6000023	0,1523014	0,1423478	0,1117537	0,1365754
58,6400032	0,1416444	0,1310806	0,1169203	0,1349304
58,6800041	0,1442345	0,1253614	0,1139403	0,1250874
58,7200012	0,1429832	0,1252508	0,1084335	0,143403
58,7600021	0,1430386	0,1258052	0,1261913	0,125811
58,8000031	0,1430134	0,1224968	0,1019638	0,1220638
58,840004	0,1508363	0,1160133	0,1114556	0,1228374
58,8800011	0,1353322	0,1235346	0,108622	0,1088183
58,920002	0,1530736	0,1356568	0,1173357	0,120516
58,9600029	0,1545104	0,119814	0,1310386	0,1266143
59,0000038	0,1558604	0,1321782	0,1379585	0,1180005
59,0400009	0,1568388	0,1412884	0,1274985	0,1383557
59,0800018	0,1511937	0,1237773	0,1314302	0,1434899
59,1200027	0,1583246	0,1376376	0,1175481	0,1551635
59,1600037	0,1419155	0,1331078	0,1241455	0,1303848
59,2000046	0,1438958	0,1272601	0,1130155	0,1467238
59,2400017	0,1462885	0,1364615	0,1120764	0,144537
59,2800026	0,1189119	0,1050053	0,1107309	0,1488435
59,3200035	0,1468862	0,115961	0,1226082	0,1560092
59,3600044	0,1366554	0,1317969	0,1114785	0,1536711
59,4000015	0,1598903	0,1358724	0,1274646	0,1608157
59,4400024	0,1498917	0,1225776	0,112983	0,151242
